order_id,order_date,quantity,category,status
100658,2024-02-22,1,Сборные букеты,completed
100659,2024-02-22,1,Тюльпаны,completed
100660,2024-02-22,2,Сборные букеты,completed
100661,2024-02-22,1,Композиции,completed
100662,2024-02-22,1,Хризантемы,completed
100663,2024-02-23,1,Розы,completed
100664,2024-02-23,1,Пионы,completed
100665,2024-02-23,2,Розы,completed
100666,2024-02-23,2,Сборные букеты,completed
100667,2024-02-23,1,Сборные букеты,completed
100668,2024-02-23,1,Сборные букеты,completed
100669,2024-02-23,2,Тюльпаны,completed
100670,2024-02-23,1,Розы,completed
100671,2024-02-23,1,Розы,completed
100672,2024-02-23,1,Тюльпаны,completed
100673,2024-02-23,1,Хризантемы,completed
100674,2024-02-23,1,Сборные букеты,completed
100675,2024-02-23,1,Хризантемы,completed
100676,2024-02-23,1,Тюльпаны,completed
100677,2024-02-23,2,Розы,completed
100678,2024-02-23,1,Сборные букеты,completed
100679,2024-02-23,1,Сборные букеты,completed
100680,2024-02-23,1,Розы,pending
100681,2024-02-23,2,Хризантемы,completed
100682,2024-02-24,1,Сборные букеты,completed
100683,2024-02-24,1,Розы,completed
100684,2024-02-24,1,Сборные букеты,completed
100685,2024-02-24,1,Композиции,completed
100686,2024-02-24,2,Розы,completed
100687,2024-02-24,2,Розы,completed
100688,2024-02-24,2,Композиции,completed
100689,2024-02-24,3,Розы,completed
100690,2024-02-24,2,Розы,completed
100691,2024-02-24,1,Сборные букеты,completed
100692,2024-02-24,1,Пионы,completed
100693,2024-02-24,1,Розы,completed
100694,2024-02-24,1,Пионы,completed
100695,2024-02-24,1,Сборные букеты,completed
100696,2024-02-24,1,Сборные букеты,completed
100697,2024-02-24,1,Сборные букеты,completed
100698,2024-02-24,2,Розы,completed
100699,2024-02-25,2,Розы,completed
100700,2024-02-25,1,Розы,completed
100701,2024-02-25,2,Хризантемы,completed
100702,2024-02-25,1,Пионы,completed
100703,2024-02-25,1,Тюльпаны,completed
100704,2024-02-25,2,Хризантемы,completed
100705,2024-02-25,1,Хризантемы,completed
100706,2024-02-25,1,Сборные букеты,completed
100707,2024-02-25,1,Розы,completed
100708,2024-02-25,2,Хризантемы,completed
100709,2024-02-25,1,Сборные букеты,completed
100710,2024-02-25,1,Розы,completed
100711,2024-02-25,1,Тюльпаны,pending
100712,2024-02-25,3,Розы,completed
100713,2024-02-25,1,Тюльпаны,completed
100714,2024-02-25,1,Розы,completed
100715,2024-02-25,1,Розы,completed
100716,2024-02-25,1,Розы,completed
100717,2024-02-26,1,Тюльпаны,completed
100718,2024-02-26,1,Тюльпаны,completed
100719,2024-02-26,1,Розы,completed
100720,2024-02-26,1,Сборные букеты,cancelled
100721,2024-02-26,1,Композиции,completed
100722,2024-02-26,1,Тюльпаны,completed
100723,2024-02-26,1,Сборные букеты,completed
100724,2024-02-26,2,Тюльпаны,completed
100725,2024-02-26,1,Сборные букеты,completed
100726,2024-02-26,1,Розы,completed
100727,2024-02-26,1,Хризантемы,completed
100728,2024-02-26,1,Тюльпаны,completed
100729,2024-02-26,1,Розы,completed
100730,2024-02-26,1,Розы,completed
100731,2024-02-26,1,Композиции,completed
100732,2024-02-26,1,Тюльпаны,completed
100733,2024-02-27,1,Сборные букеты,completed
100734,2024-02-27,1,Розы,completed
100735,2024-02-27,1,Розы,completed
100736,2024-02-27,1,Розы,completed
100737,2024-02-27,2,Тюльпаны,pending
100738,2024-02-27,1,Сборные букеты,completed
100739,2024-02-27,1,Хризантемы,completed
100740,2024-02-27,1,Сборные букеты,completed
100741,2024-02-27,2,Сборные букеты,pending
100742,2024-02-27,1,Тюльпаны,completed
100743,2024-02-27,1,Тюльпаны,completed
100744,2024-02-27,1,Хризантемы,completed
100745,2024-02-27,1,Тюльпаны,completed
100746,2024-02-27,1,Тюльпаны,completed
100747,2024-02-27,1,Хризантемы,completed
100748,2024-02-28,1,Тюльпаны,completed
100749,2024-02-28,1,Тюльпаны,completed
100750,2024-02-28,1,Тюльпаны,cancelled
100751,2024-02-28,1,Тюльпаны,completed
100752,2024-02-28,1,Композиции,completed
100753,2024-02-28,1,Розы,completed
100754,2024-02-29,1,Сборные букеты,completed
100755,2024-02-29,2,Тюльпаны,completed
100756,2024-02-29,3,Сборные букеты,completed
100757,2024-02-29,1,Композиции,completed
100758,2024-02-29,1,Тюльпаны,completed
100759,2024-02-29,1,Пионы,completed
100760,2024-02-29,1,Сборные букеты,completed
100761,2024-02-29,1,Розы,pending
100762,2024-02-29,1,Тюльпаны,completed
100763,2024-02-29,1,Пионы,completed
100764,2024-02-29,1,Розы,completed
100765,2024-02-29,1,Тюльпаны,completed
100766,2024-03-01,1,Пионы,completed
100767,2024-03-01,1,Тюльпаны,completed
100768,2024-03-01,1,Пионы,completed
100769,2024-03-01,2,Сборные букеты,completed
100770,2024-03-01,1,Сборные букеты,pending
100771,2024-03-01,2,Розы,completed
100772,2024-03-01,2,Сборные букеты,completed
100773,2024-03-01,3,Тюльпаны,completed
100774,2024-03-01,1,Сборные букеты,completed
100775,2024-03-01,1,Розы,completed
100776,2024-03-01,1,Тюльпаны,completed
100777,2024-03-01,2,Пионы,completed
100778,2024-03-01,2,Тюльпаны,completed
100779,2024-03-01,2,Пионы,completed
100780,2024-03-01,2,Розы,completed
100781,2024-03-01,2,Сборные букеты,completed
100782,2024-03-01,1,Сборные букеты,completed
100783,2024-03-01,2,Хризантемы,pending
100784,2024-03-01,1,Тюльпаны,completed
100785,2024-03-01,1,Хризантемы,completed
100786,2024-03-01,2,Тюльпаны,cancelled
100787,2024-03-01,2,Розы,cancelled
100788,2024-03-02,2,Розы,completed
100789,2024-03-02,1,Сборные букеты,pending
100790,2024-03-02,1,Сборные букеты,completed
100791,2024-03-02,1,Сборные букеты,completed
100792,2024-03-02,1,Тюльпаны,cancelled
100793,2024-03-02,1,Тюльпаны,completed
100794,2024-03-02,2,Розы,completed
100795,2024-03-02,2,Розы,pending
100796,2024-03-02,1,Розы,completed
100797,2024-03-02,1,Сборные букеты,completed
100798,2024-03-02,1,Розы,completed
100799,2024-03-02,1,Розы,completed
100800,2024-03-02,1,Композиции,completed
100801,2024-03-02,1,Тюльпаны,cancelled
100802,2024-03-02,3,Хризантемы,completed
100803,2024-03-02,1,Тюльпаны,completed
100804,2024-03-02,1,Сборные букеты,completed
100805,2024-03-02,1,Пионы,completed
100806,2024-03-02,1,Хризантемы,completed
100807,2024-03-02,2,Сборные букеты,pending
100808,2024-03-02,1,Пионы,completed
100809,2024-03-02,1,Розы,completed
100810,2024-03-03,2,Розы,completed
100811,2024-03-03,1,Розы,completed
100812,2024-03-03,1,Розы,completed
100813,2024-03-03,1,Сборные букеты,completed
100814,2024-03-03,1,Сборные букеты,completed
100815,2024-03-03,1,Тюльпаны,completed
100816,2024-03-03,2,Тюльпаны,completed
100817,2024-03-03,2,Тюльпаны,pending
100818,2024-03-03,1,Композиции,completed
100819,2024-03-03,1,Тюльпаны,completed
100820,2024-03-03,1,Сборные букеты,completed
100821,2024-03-03,1,Сборные букеты,completed
100822,2024-03-03,2,Сборные букеты,completed
100823,2024-03-03,1,Розы,completed
100824,2024-03-03,1,Хризантемы,completed
100825,2024-03-04,1,Тюльпаны,completed
100826,2024-03-04,1,Тюльпаны,cancelled
100827,2024-03-04,1,Сборные букеты,cancelled
100828,2024-03-04,1,Сборные букеты,completed
100829,2024-03-04,2,Тюльпаны,completed
100830,2024-03-04,1,Хризантемы,completed
100831,2024-03-04,1,Розы,completed
100832,2024-03-04,1,Тюльпаны,completed
100833,2024-03-04,1,Сборные букеты,pending
100834,2024-03-04,1,Розы,completed
100835,2024-03-04,1,Розы,completed
100836,2024-03-04,1,Сборные букеты,completed
100837,2024-03-04,1,Тюльпаны,completed
100838,2024-03-04,1,Тюльпаны,completed
100839,2024-03-04,1,Пионы,cancelled
100840,2024-03-04,3,Тюльпаны,completed
100841,2024-03-04,1,Хризантемы,completed
100842,2024-03-04,1,Сборные букеты,completed
100843,2024-03-04,1,Розы,pending
100844,2024-03-04,1,Сборные букеты,completed
100845,2024-03-04,1,Розы,completed
100846,2024-03-04,1,Пионы,completed
100847,2024-03-04,1,Розы,completed
100848,2024-03-04,2,Композиции,pending
100849,2024-03-04,2,Сборные букеты,completed
100850,2024-03-04,1,Тюльпаны,completed
100851,2024-03-04,1,Розы,completed
100852,2024-03-04,2,Тюльпаны,completed
100853,2024-03-04,2,Розы,completed
100854,2024-03-04,3,Сборные букеты,completed
100855,2024-03-04,1,Композиции,completed
100856,2024-03-04,1,Розы,completed
100857,2024-03-04,2,Хризантемы,pending
100858,2024-03-04,2,Розы,pending
100859,2024-03-04,1,Тюльпаны,completed
100860,2024-03-05,1,Розы,pending
100861,2024-03-05,1,Сборные букеты,completed
100862,2024-03-05,1,Розы,completed
100863,2024-03-05,2,Розы,completed
100864,2024-03-05,1,Розы,completed
100865,2024-03-05,1,Розы,completed
100866,2024-03-05,1,Тюльпаны,completed
100867,2024-03-05,1,Розы,completed
100868,2024-03-05,1,Розы,completed
100869,2024-03-05,2,Композиции,completed
100870,2024-03-05,3,Розы,completed
100871,2024-03-05,3,Композиции,completed
100872,2024-03-05,1,Композиции,completed
100873,2024-03-05,1,Тюльпаны,completed
100874,2024-03-05,3,Хризантемы,completed
100875,2024-03-05,2,Сборные букеты,completed
100876,2024-03-05,1,Композиции,completed
100877,2024-03-05,1,Сборные букеты,completed
100878,2024-03-05,1,Сборные букеты,completed
100879,2024-03-05,1,Хризантемы,completed
100880,2024-03-05,1,Сборные букеты,completed
100881,2024-03-05,1,Розы,cancelled
100882,2024-03-05,1,Розы,completed
100883,2024-03-05,2,Тюльпаны,completed
100884,2024-03-06,1,Розы,completed
100885,2024-03-06,1,Розы,completed
100886,2024-03-06,3,Композиции,pending
100887,2024-03-06,1,Сборные букеты,completed
100888,2024-03-06,2,Сборные букеты,completed
100889,2024-03-06,1,Пионы,completed
100890,2024-03-06,1,Розы,pending
100891,2024-03-06,1,Хризантемы,completed
100892,2024-03-06,1,Композиции,completed
100893,2024-03-06,1,Розы,completed
100894,2024-03-06,2,Розы,completed
100895,2024-03-06,1,Композиции,completed
100896,2024-03-06,1,Пионы,completed
100897,2024-03-06,1,Розы,completed
100898,2024-03-06,2,Композиции,pending
100899,2024-03-06,1,Сборные букеты,completed
100900,2024-03-06,1,Розы,completed
100901,2024-03-06,2,Тюльпаны,completed
100902,2024-03-06,1,Розы,completed
100903,2024-03-06,1,Тюльпаны,completed
100904,2024-03-06,1,Сборные букеты,completed
100905,2024-03-07,2,Розы,completed
100906,2024-03-07,1,Розы,completed
100907,2024-03-07,2,Розы,completed
100908,2024-03-07,1,Тюльпаны,completed
100909,2024-03-07,1,Композиции,completed
100910,2024-03-07,1,Тюльпаны,completed
100911,2024-03-07,3,Сборные букеты,completed
100912,2024-03-07,2,Хризантемы,completed
100913,2024-03-07,1,Тюльпаны,completed
100914,2024-03-07,2,Сборные букеты,completed
100915,2024-03-07,2,Тюльпаны,completed
100916,2024-03-07,2,Композиции,completed
100917,2024-03-07,1,Пионы,completed
100918,2024-03-07,1,Пионы,completed
100919,2024-03-07,1,Сборные букеты,completed
100920,2024-03-07,1,Розы,completed
100921,2024-03-07,1,Розы,completed
100922,2024-03-07,1,Розы,completed
100923,2024-03-07,2,Тюльпаны,completed
100924,2024-03-07,1,Хризантемы,completed
100925,2024-03-07,1,Композиции,pending
100926,2024-03-07,1,Сборные букеты,completed
100927,2024-03-07,1,Розы,completed
100928,2024-03-07,2,Композиции,completed
100929,2024-03-07,1,Сборные букеты,completed
100930,2024-03-07,1,Тюльпаны,completed
100931,2024-03-07,2,Сборные букеты,completed
100932,2024-03-07,2,Розы,completed
100933,2024-03-07,3,Сборные букеты,completed
100934,2024-03-07,1,Розы,completed
100935,2024-03-07,3,Пионы,completed
100936,2024-03-07,1,Тюльпаны,completed
100937,2024-03-07,2,Розы,completed
100938,2024-03-07,1,Тюльпаны,completed
100939,2024-03-07,1,Розы,completed
100940,2024-03-07,1,Сборные букеты,completed
100941,2024-03-07,1,Розы,completed
100942,2024-03-07,2,Сборные букеты,completed
100943,2024-03-08,1,Пионы,completed
100944,2024-03-08,1,Тюльпаны,completed
100945,2024-03-08,1,Сборные букеты,completed
100946,2024-03-08,1,Сборные букеты,completed
100947,2024-03-08,1,Хризантемы,completed
100948,2024-03-08,2,Тюльпаны,completed
100949,2024-03-08,1,Хризантемы,completed
